20964	20190410165850	2	7	1	2755
48222	20190416125441	1	10	2	2000
29835	20190416092304	1	5	1	780
199348	20190410000000	1	10	2	5500
167865	20190410000000	1	10	1	5000
63439	20190412152450	2	5	1	11000
103237	20190416171157	2	13	2	5888
117520	20190415160554	2	5	2	451
93503	20190415092143	1	0	2	220
133544	20190417190833	1	5	1	1824
195915	20190412161855	2	5	1	8660
64200	20190411160011	2	0	2	60
205580	20190410000000	1	10	2	4613
240969	20190420203705	2	13	1	5500
251264	20190419110545	1	13	2	4422
184384	20190418134708	2	13	1	2038
194812	20190411152512	2	10	2	2936
70834	20190410000000	1	10	2	13000
156299	20190412193523	2	0	2	90
123892	20190410000000	1	5	1	30000
94182	20190416225253	2	10	2	7000
4224	20190414165759	2	5	1	1000
252346	20190421053826	1	0	2	50
156700	20190417194824	2	0	2	400
162826	20190418053648	1	0	2	75
73318	20190415172315	2	5	2	9088
218920	20190421180221	1	0	2	127
191690	20190417092401	2	0	2	126
183142	20190411145005	2	10	2	3200
201436	20190410000000	1	13	2	4900
99847	20190415142537	2	5	1	26600
158945	20190410053518	1	0	2	38
247305	20190410000000	1	0	1	2889
134160	20190420093817	1	0	2	30
149400	20190418011436	1	10	2	3700
67811	20190418053230	1	0	2	141
116820	20190413054034	1	0	2	132
67461	20190410000000	1	0	2	85
130804	20190410053626	1	0	2	35
24900	20190418141846	2	5	1	5910
41985	20190417234552	2	5	2	2000
123057	20190411134302	2	10	1	1600
853	20190415054604	1	0	2	72
238398	20190410000000	1	10	2	5800
36873	20190410000000	1	13	2	4500
6120	20190422091551	1	13	2	1600
93082	20190412150433	1	13	1	5800
54039	20190414143115	1	10	2	4011
106682	20190410000000	1	5	2	1100
192150	20190422151513	2	11	1	36789
11537	20190417151332	2	10	2	1600
71206	20190411192847	1	10	1	7900
102721	20190419053450	1	0	2	86
39462	20190422183923	2	13	2	6577
154322	20190416180330	2	10	1	1500
113811	20190415203823	2	0	2	100
133626	20190410135221	2	5	1	30000
20618	20190410095341	2	5	1	4200
247346	20190413115921	2	13	2	1660
87457	20190419112412	2	5	1	8022
126703	20190418132232	2	5	1	11476
255489	20190418053242	1	0	2	82
33168	20190410000000	1	10	2	4325
1258	20190416144910	1	10	2	6000
23049	20190416135845	1	5	1	806
226612	20190410183749	1	2	2	2500
208528	20190417105044	2	5	1	7000
98411	20190416180241	1	0	2	28
171777	20190410144718	2	10	2	3956
229731	20190410000000	1	0	2	39
30031	20190410000000	1	5	1	1050
98269	20190414010009	2	5	2	722
206437	20190421174126	2	10	2	3000
184681	20190416162702	2	5	2	1381
258565	20190418140321	2	13	1	2450
123629	20190417165912	2	5	2	32000
165006	20190410000000	1	13	1	4012
223610	20190415232031	1	13	2	2800
124501	20190410201539	1	10	2	2300
157862	20190418001723	1	0	2	200
167161	20190422233043	1	10	2	3267
21603	20190418112259	2	13	2	4625
30771	20190417181546	2	5	1	831
92793	20190415113228	2	13	2	4200
171237	20190415103524	2	5	1	851
58455	20190410110855	1	10	2	3956
224731	20190412054005	1	0	2	81
176067	20190419173225	2	5	1	4000
79467	20190418170419	2	3	1	1400
154638	20190410163102	1	5	1	900
68303	20190410000000	1	0	2	221
44733	20190420094913	2	0	2	250
57014	20190419175717	2	7	1	10000
248331	20190422170548	1	5	1	1166
172275	20190410150025	1	5	2	1754
50439	20190410183557	2	13	1	7100
123141	20190416163056	2	5	1	2010
112262	20190416101332	2	0	2	230
244081	20190411003145	1	10	2	6199
53889	20190410000000	1	0	2	66
128692	20190420104105	1	0	2	176
31943	20190411214907	2	13	2	500
106734	20190411143431	2	13	1	5200
165320	20190410000000	1	5	1	880
209565	20190410000000	1	5	2	1381
143687	20190411103832	2	13	1	6100
236247	20190413000000	1	4	2	1300
147455	20190412200421	2	13	2	3010
142242	20190419174229	2	10	2	3000
184702	20190418201914	2	5	1	1396
202530	20190412141116	1	13	2	3800
168686	20190420175450	2	13	2	4000
237372	20190418102129	1	0	1	8899
179229	20190414213027	2	13	2	500
165495	20190410000000	1	5	2	2400
141314	20190418201521	1	0	2	200
30348	20190416115642	1	13	2	4600
98126	20190412180314	2	5	1	7000
147494	20190417194812	2	0	2	90
125582	20190415142028	2	10	1	1800
116021	20190411234524	1	10	2	4000
52177	20190410161837	1	10	1	12400
215731	20190418175908	2	10	2	4300
200292	20190411125946	1	10	2	2700
8072	20190415144733	1	5	1	30000
137211	20190420054826	1	0	2	72
179371	20190419105124	1	0	2	400
136187	20190418174022	2	5	1	903
152457	20190417154420	2	5	2	3600
198817	20190413115632	2	5	2	1341
105503	20190420145610	2	13	2	4900
54780	20190413140158	2	10	2	3800
198094	20190420181433	1	13	2	950
201596	20190418111110	2	5	1	736
29446	20190413054116	1	0	2	81
183357	20190419200254	2	13	1	7000
128987	20190411151013	2	5	2	753
129571	20190411154927	1	13	1	10694
213266	20190417151312	2	13	2	10677
9190	20190410000000	1	5	1	15000
193373	20190420053833	1	0	2	62
198814	20190418000000	1	0	2	251
98449	20190417140607	1	10	1	2800
1756	20190417152318	1	5	2	11780
166834	20190412155924	2	5	1	1700
208897	20190412161934	2	5	2	1190
188359	20190417100422	1	13	2	11768
134235	20190412140219	2	10	1	2800
104374	20190422092231	2	13	2	2410
229090	20190417155732	2	10	2	1010
188722	20190422053138	1	0	2	81
66699	20190419054615	1	0	2	31
214511	20190410054003	1	0	2	74
105303	20190410101735	1	5	1	5854
226550	20190420140512	2	13	2	2411
154575	20190414090841	1	0	2	58
26323	20190411142804	1	3	2	400
65262	20190410000000	1	5	1	9000
26574	20190419165308	2	5	2	15588
203953	20190410000000	1	5	2	1359
178591	20190411183241	2	10	2	10600
117573	20190416184447	1	13	2	6000
50895	20190416120511	2	10	2	4800
159134	20190410000000	1	5	1	1250
57939	20190412181832	1	5	1	3200
175442	20190411115750	1	10	2	4200
52762	20190419150746	2	13	1	3800
14773	20190411180553	2	13	2	3500
94408	20190413141500	2	0	2	258
70453	20190422224850	2	10	2	2876
90136	20190417053337	1	0	2	86
132365	20190410184330	2	5	2	310
28286	20190411114506	2	5	1	8000
186799	20190419190644	2	5	1	651
144904	20190419164008	2	5	2	800
20189	20190417161058	2	10	2	2500
59170	20190411131428	2	5	2	18000
53423	20190410000000	1	0	2	185
214440	20190422162041	2	10	1	9000
163075	20190411155840	2	11	1	66000
93488	20190410164556	1	0	2	200
69388	20190410195229	2	5	2	10500
18521	20190416105936	1	9	2	320
222638	20190410163540	2	5	2	1270
100358	20190416125311	1	7	2	680
179328	20190418053542	1	0	2	67
249339	20190410000000	1	5	2	1300
219701	20190417000000	1	3	2	500
186742	20190410000000	1	5	2	566
216015	20190410000000	1	5	2	606
157015	20190412122239	2	5	2	754
170646	20190416195439	2	5	2	32000
113289	20190420201731	1	5	1	820
253243	20190410104834	1	10	2	1300
53825	20190412183402	1	0	2	81
40795	20190410103523	1	5	1	3333
176202	20190410000000	1	5	1	9100
258486	20190412133345	2	5	2	799
31996	20190421134101	1	0	2	33
7533	20190416141434	2	5	1	910
71761	20190411141654	2	10	2	13199
71428	20190416224853	1	10	2	2900
29886	20190422145621	2	5	2	1180
131955	20190410004220	1	7	1	2155
150308	20190414175455	1	5	2	10000
127687	20190411204019	2	5	1	15000
172018	20190417184025	2	0	2	61
90009	20190418053559	1	0	2	146
236566	20190422144523	2	5	1	10000
255252	20190421092034	2	10	2	5500
162499	20190418162840	2	7	1	9022
200033	20190415193732	1	13	1	2590
171413	20190415190726	1	10	2	3200
49424	20190410000000	1	5	2	900
31875	20190410000000	1	5	1	516
146217	20190421135158	2	0	2	123
209750	20190420140331	2	10	1	10000
153822	20190415153329	1	10	2	3300
8649	20190410000000	1	10	2	1333
103636	20190411141907	2	5	1	23333
114554	20190411112300	2	5	2	1200
134254	20190418171800	2	10	2	6459
227119	20190410112018	1	0	2	201
42197	20190411114920	2	5	2	640
58213	20190410000000	1	0	2	96
214900	20190422213118	2	13	2	300
12345	20190420172830	1	0	2	121
232603	20190416121720	1	5	2	8000
194126	20190414000000	1	13	2	7022
111395	20190422191103	2	10	2	2400
136991	20190422171705	2	5	1	32000
190567	20190418151946	2	13	2	15000
55174	20190418105740	2	5	2	20000
161995	20190417170717	2	5	2	700
164020	20190416201537	2	0	2	87
55437	20190411111049	2	5	2	21000
245276	20190416213858	1	13	1	4850
123752	20190410000000	1	5	2	10300
163817	20190410000000	1	0	2	50
252309	20190410113355	2	5	2	658
132393	20190422095638	2	13	1	2725
221357	20190418202900	2	10	1	17000
130851	20190418154458	2	5	2	9199
116923	20190418185953	1	0	2	30
201114	20190418095552	2	10	2	3888
209745	20190411103459	1	10	2	7500
49273	20190417165808	2	5	2	1450
80409	20190419144847	2	13	2	4050
191993	20190415153238	2	13	1	2510
221712	20190417091037	2	0	2	100
129626	20190416163141	2	5	2	700
143623	20190422185209	2	0	2	140
186132	20190415053510	1	0	2	96
163790	20190414053943	1	0	2	108
253822	20190414224013	1	5	1	50011
86488	20190410000000	1	13	2	3300
5092	20190411111352	2	5	1	17880
25641	20190422093929	2	13	2	3000
111437	20190420142204	2	5	1	6500
142903	20190419112711	2	5	2	7288
237198	20190417191248	2	5	1	747
27528	20190418054209	1	0	2	78
121522	20190417224255	1	13	2	4983
23102	20190417162027	1	5	2	1800
97808	20190414155708	2	13	2	5000
179190	20190415150903	2	5	1	477
207743	20190413000000	1	13	1	5545
220670	20190417054334	2	4	2	2000
32303	20190410000000	1	5	1	2200
33803	20190417114829	2	5	1	1286
101994	20190417112841	2	5	1	650
123106	20190410000338	2	0	2	90
257129	20190411115526	2	10	2	2500
88872	20190411203133	2	5	2	2020
184017	20190419135415	1	5	1	2123
4899	20190410000000	1	10	1	7511
55892	20190414214717	1	13	2	4800
131221	20190410000000	1	10	2	4888
31463	20190413165027	1	10	2	8000
208631	20190414152113	1	10	2	8000
74695	20190410165303	2	5	1	16800
53452	20190416181115	2	5	2	1450
156212	20190416131500	1	5	1	5821
215134	20190412175122	2	13	2	2400
212521	20190417104854	2	13	2	500
90919	20190411000000	1	13	1	5080
162102	20190417104259	1	0	2	65
257003	20190410000000	1	5	2	1199
201781	20190421171825	2	13	2	4100
76904	20190418175434	2	13	2	5100
194198	20190410162450	1	5	1	1786
62913	20190417123519	1	5	2	1400
31946	20190415190558	2	5	1	808
185534	20190410000000	1	0	2	140
204668	20190410000000	1	0	2	50
68749	20190417161655	2	13	2	8880
197428	20190416000000	1	10	2	920
31571	20190410053426	1	0	2	36
234859	20190410000000	1	5	1	7779
135881	20190411143202	1	13	1	13367
81132	20190419103123	2	0	2	131
162695	20190422092408	2	5	2	21011
16522	20190419142611	2	5	1	10021
183585	20190422053737	1	0	2	94
234512	20190411223036	1	5	1	532
127889	20190410221456	2	13	2	6900
73952	20190416161708	2	5	1	9332
243387	20190415114750	1	10	2	2533
244362	20190418100150	1	5	1	1850
104461	20190413184221	2	13	1	3588
115955	20190422104932	2	13	2	200
10533	20190419105846	2	5	1	3399
127009	20190410000000	1	10	2	15800
146361	20190412100709	1	13	1	2400
18866	20190422210822	2	5	1	4500
37333	20190418192328	1	10	1	1700
63833	20190416145821	2	5	2	16600
10682	20190417224308	1	0	2	240
49234	20190417204713	1	5	1	22000
111958	20190418113213	1	10	1	7689
3811	20190411120622	1	13	1	8400
185898	20190422194717	2	5	1	9000
173806	20190416174214	2	5	2	3500
77831	20190410000000	1	13	2	1600
164628	20190415053235	1	0	2	81
212395	20190412135937	1	0	1	1800
72991	20190412151259	2	5	1	19000
156769	20190410000000	1	13	1	2400
95938	20190415180317	2	13	1	3620
168676	20190410101430	2	13	2	1500
238002	20190411100345	1	13	1	7000
116014	20190417170055	2	5	2	3810
12170	20190422054123	1	0	2	75
224818	20190412133000	2	5	1	1281
81775	20190413115719	2	10	2	15500
24206	20190419172139	2	13	2	29800
179756	20190410170113	1	3	2	509
37557	20190414165628	1	13	2	2700
93562	20190415163226	1	0	2	75
152069	20190422153030	2	5	2	956
168478	20190419144059	2	5	2	3300
254105	20190414125918	2	13	2	7888
247871	20190410150336	2	5	1	22022
184605	20190418182426	2	7	1	1310
40754	20190417222735	1	5	2	1250
38809	20190410000000	1	5	2	13000
250479	20190414205129	1	5	2	3243
13303	20190422001822	1	13	2	12144
79986	20190419140208	2	10	2	4200
6389	20190412141415	1	10	2	11450
157848	20190418163549	2	13	2	5000
45164	20190416103925	1	10	2	5500
147730	20190410000000	1	13	2	3000
203782	20190422183403	2	0	2	88
153684	20190410000000	1	10	2	6000
138681	20190422185202	2	0	2	200
114465	20190421173255	2	13	2	4000
69014	20190416163417	2	11	2	29900
6989	20190419170121	1	13	2	32000
231484	20190411000000	1	10	2	2888
42294	20190410000000	1	10	2	1700
187291	20190417143408	2	10	2	7011
145402	20190416154007	2	13	2	7100
76018	20190416125525	2	5	1	14635
44615	20190420134143	1	13	2	4463
22969	20190422105202	1	13	2	2800
257279	20190411175000	2	13	2	1000
85653	20190411054255	1	0	2	90
229919	20190410000000	1	10	2	1850
81212	20190410000000	1	13	2	300
229162	20190410104025	2	5	1	8279
255883	20190422140530	1	0	2	78
169113	20190413104853	2	13	2	500
169072	20190422183915	2	13	2	6577
130270	20190416104446	2	5	2	5800
60381	20190410000000	1	13	2	2500
170600	20190410000000	1	5	1	14000
160008	20190422181650	2	5	2	1136
243628	20190419111811	2	5	2	21055
188697	20190410000000	1	2	2	2500
192205	20190416203528	2	13	2	1000
4285	20190416175417	2	5	2	3300
252567	20190410154952	2	10	2	3099
253131	20190412103441	1	13	1	5388
128172	20190415000000	1	5	2	600
166412	20190410000000	1	13	2	4300
79222	20190411000000	1	11	1	650
101187	20190416191158	2	10	2	6410
130713	20190410184228	2	10	2	4600
59958	20190416215612	1	10	1	1322
145642	20190410000000	1	0	2	75
19170	20190419133452	1	5	1	8012
173297	20190418125800	2	0	2	312
160123	20190416162036	2	13	1	2888
99565	20190411103533	2	5	1	9900
69263	20190413120011	1	10	1	1455
239195	20190411181309	2	13	1	4666
28899	20190411000000	1	10	2	3202
72461	20190415150147	2	7	1	9022
53178	20190415151111	1	5	2	3800
57208	20190422140113	1	13	2	2159
79383	20190418141737	2	13	1	3000
191106	20190416190347	1	13	2	8400
31223	20190411165955	2	10	2	9000
51277	20190415192639	1	10	2	20000
218837	20190419190948	2	0	2	130
28212	20190411104813	1	5	1	701
84843	20190411190353	2	5	1	4985
97055	20190412133529	2	13	2	2219
80261	20190410000000	1	10	2	4400
203869	20190413214908	2	13	2	500
185900	20190411153137	2	5	2	7569
24553	20190415173746	2	5	2	9088
139301	20190410000000	1	5	1	1369
9269	20190413153249	2	5	1	26600
177468	20190420053238	1	0	2	67
14142	20190420164447	1	0	2	300
65238	20190418205745	1	5	1	1211
241203	20190410000000	1	0	2	300
143788	20190417093220	2	0	2	100
44014	20190412200658	2	5	2	620
119555	20190419102543	2	5	1	5899
66045	20190417100047	2	10	2	2900
171392	20190416102057	1	10	1	1178
57357	20190415161758	2	5	1	7899
97011	20190415155942	2	5	1	15000
219323	20190412180301	2	0	2	300
108436	20190410000000	1	5	1	2999
254639	20190419000000	1	13	2	8130
193666	20190422194751	2	5	1	8500
187534	20190419102940	2	13	2	4000
255005	20190417141810	2	5	2	840
257117	20190412173945	2	5	1	1300
199819	20190412183218	1	5	1	1155
128887	20190414172433	2	10	2	6000
140881	20190413132212	1	5	2	950
199154	20190420093600	2	13	2	8000
237217	20190411134315	1	10	2	6566
134334	20190410000000	1	0	2	31
151493	20190411175238	1	10	2	8064
199714	20190417103731	2	0	2	100
90873	20190410000000	1	13	2	3000
135310	20190413143603	2	7	1	4069
237255	20190410104039	2	13	2	2506
216169	20190410144247	1	0	2	35
6710	20190417174029	2	11	2	35277
128971	20190410000000	1	5	2	632
97666	20190414231036	1	5	2	700
57473	20190417185611	2	10	2	38900
43384	20190412143636	2	5	1	10500
31061	20190411121249	2	10	2	2888
202817	20190422155323	2	10	2	11189
86763	20190417114259	2	5	2	1100
47219	20190410000000	1	5	1	1400
90673	20190414154106	2	0	2	121
175145	20190422092853	1	0	2	111
247236	20190418121831	2	10	1	800
37360	20190422001824	2	10	2	2500
99317	20190419210709	2	0	2	150
213138	20190416140540	2	10	2	4124
112552	20190410142930	2	13	1	5088
195494	20190420104419	1	5	1	832
96292	20190415114330	2	10	2	1300
32289	20190419213655	1	5	2	3300
49283	20190410000000	1	13	2	3300
47786	20190412054151	1	0	2	40
178666	20190422200032	2	0	2	160
172957	20190413104847	1	13	1	4200
26971	20190419162927	1	5	2	13099
206457	20190416202619	1	5	2	1200
223357	20190422173943	2	10	2	12067
239618	20190421232029	1	0	2	800
169848	20190412112948	2	5	2	1318
54340	20190410223042	2	13	2	300
237417	20190417053919	1	0	2	106
18266	20190418101120	1	0	2	150
152165	20190410000000	1	5	2	726
192437	20190410000000	1	13	1	4100
1193	20190416143926	2	5	2	966
255248	20190411174109	2	5	1	1250
92473	20190410000000	1	0	2	320
237307	20190419174647	2	10	2	14100
25348	20190413233512	1	5	2	12500
236825	20190419152515	2	13	2	200
84582	20190410163707	2	5	1	2066
255197	20190410000000	1	10	2	2985
67606	20190415053744	1	0	2	111
195643	20190422173731	2	10	1	1777
110780	20190418163303	2	5	2	1005
99995	20190410000000	1	10	2	8668
136135	20190422054140	1	0	2	55
43651	20190422101600	2	5	2	9200
217051	20190416155108	2	5	2	7688
47422	20190410053815	1	0	2	75
2030	20190410000000	1	0	2	700
55037	20190410104458	1	0	2	80
143471	20190413154500	1	5	1	650
215511	20190420165526	2	13	2	4050
181910	20190419172248	2	10	2	852
182736	20190417121417	2	5	2	3950
8639	20190419212802	1	0	2	311
184109	20190416104424	1	13	1	5684
20587	20190412174051	2	5	1	12000
23823	20190415205742	2	5	2	10500
191421	20190421104523	1	0	2	250
122183	20190418081827	1	0	2	288
22796	20190417163504	2	0	2	400
155695	20190411053835	1	0	2	74
228715	20190412145557	2	5	2	674
30753	20190420162843	2	5	2	18066
2155	20190417162556	2	13	2	8880
232451	20190410000000	1	10	2	1850
233483	20190419172548	2	10	2	2500
89325	20190410000000	1	10	2	4500
200013	20190410110406	2	4	2	1600
192141	20190412143741	2	10	2	5088
94552	20190422174703	2	5	1	636
73981	20190422103812	2	5	2	1250
170856	20190419153902	2	5	2	910
160233	20190415143506	2	13	2	2899
4204	20190421092315	2	13	2	200
255707	20190410000000	1	5	1	9000
110331	20190415090438	2	0	2	140
208804	20190410000000	1	5	2	8800
87666	20190410000000	1	0	2	90
178836	20190411115016	2	5	2	956
17539	20190411100105	2	5	2	3200
198731	20190418234833	1	3	2	580
170103	20190418105646	2	5	2	3127
28903	20190417204907	2	13	2	500
133177	20190421124737	1	10	2	6500
241006	20190411204852	2	13	2	500
191152	20190412054917	1	0	2	69
92449	20190413152636	2	10	1	7821
183123	20190410175539	2	5	2	1368
246362	20190418231227	1	5	2	28100
137999	20190419142856	1	13	2	6000
280	20190415230438	1	5	1	1920
21573	20190412163744	2	5	2	6300
125354	20190412112710	2	13	2	6080
146564	20190410000000	1	5	1	2844
66751	20190410172508	1	0	2	250
417	20190422160932	2	5	1	6599
215026	20190417163301	1	5	1	1206
87244	20190422120041	2	0	1	1012
223083	20190419125253	1	0	2	40
48599	20190410192236	2	0	2	150
130468	20190410000000	1	5	2	18099
114178	20190412170157	2	5	1	852
159489	20190411162950	2	5	1	7988
14116	20190412113927	1	0	2	400
74592	20190422235533	1	13	2	2800
17576	20190410000000	1	5	1	1699
30558	20190414145808	1	5	2	3686
37974	20190416161523	2	5	2	944
232284	20190419194004	1	10	2	7000
66099	20190420160706	2	5	2	31111
75116	20190417194415	2	10	2	1700
13123	20190417193640	2	13	2	1510
63001	20190411160045	2	5	2	1002
61449	20190410233738	2	3	2	1353
30577	20190411222322	2	5	2	30091
165078	20190418174213	2	5	1	1258
149201	20190419170353	1	1	2	1680
10437	20190416153509	2	5	2	800
179029	20190419142607	1	0	2	100
88328	20190417142341	2	5	1	276
248485	20190417140213	2	5	2	921
124724	20190410164432	2	5	1	8500
258658	20190418135708	1	10	2	6500
247088	20190422165745	1	5	1	1960
210757	20190412152019	2	5	1	11000
204452	20190420123619	1	13	2	9900
128955	20190417173444	2	5	1	4685
232471	20190417152910	2	5	1	9369
66805	20190411152549	2	13	2	8066
86430	20190417000000	1	4	2	2000
162254	20190412105704	2	13	1	5000
202522	20190422142536	2	10	2	7686
168945	20190415112844	2	5	2	15777
58713	20190410214247	1	0	2	31
116279	20190410000000	1	0	2	90
235462	20190413054045	1	0	2	64
208259	20190410000000	1	5	2	3614
158040	20190415053933	1	0	2	90
46061	20190410094301	2	13	2	500
11503	20190415125822	1	5	2	700
107531	20190416185142	2	10	2	8121
135072	20190413155747	2	13	1	100
12635	20190417164528	2	5	1	850
69568	20190410192412	2	5	1	23056
94654	20190411102825	1	13	1	4250
98485	20190411110734	1	10	2	3688
55219	20190410201322	2	5	1	3831
93119	20190412094335	1	10	2	3010
39083	20190417001405	1	0	2	170
90105	20190419235503	1	5	1	7811
228850	20190418182802	2	7	1	4000
92931	20190418102705	1	13	2	12268
38302	20190417165707	2	10	2	1010
170085	20190415215530	1	11	1	47099
106973	20190411053726	1	0	2	89
1122	20190410000000	1	5	2	11400
90442	20190421115356	2	13	2	50
30407	20190416101000	1	7	1	20266
139356	20190415144050	2	5	2	8288
141738	20190420095352	1	10	2	6821
230588	20190415230457	2	5	2	1098
989	20190410234254	1	0	2	130
89676	20190413105522	2	0	2	160
213031	20190421174528	2	0	2	170
32523	20190421151658	1	5	2	721
52139	20190422053635	1	0	2	46
138196	20190419215019	1	10	2	3510
568	20190415151203	1	5	1	1375
87566	20190415195027	1	10	1	13500
172070	20190414215243	1	13	1	3300
26876	20190411054255	1	0	2	50
248832	20190416172018	2	13	2	4050
173947	20190411111224	1	5	2	4389
61240	20190417000000	1	13	2	7560
229286	20190410000000	1	4	2	1300
37657	20190422092447	2	5	2	733
245877	20190410000000	1	5	2	850
101590	20190415174853	2	13	2	1000
81923	20190411161045	2	0	2	55
243200	20190410000000	1	5	1	455
67409	20190410000000	1	5	1	730
69655	20190410000000	1	5	2	200
23362	20190417060138	1	0	2	50
63821	20190410133809	1	5	1	257
23764	20190419153412	2	13	2	6588
137261	20190411125922	1	0	2	80
171421	20190422111819	2	5	1	10388
14519	20190411191021	2	0	2	222
40829	20190410000000	1	10	2	6997
16407	20190422054024	2	4	2	793
241242	20190418171628	2	10	2	4401
61028	20190410000000	1	0	2	166
178955	20190416083345	1	13	2	3000
21385	20190417102032	2	7	2	5512
88108	20190414154306	2	10	2	3200
5120	20190417224238	1	5	1	1980
167470	20190410210245	2	0	2	100
124629	20190410000000	1	5	1	16666
206786	20190412132222	2	5	2	677
87210	20190419104946	1	0	2	1200
44127	20190418143638	2	13	2	5100
16380	20190410000000	1	11	1	13989
242578	20190416053638	1	0	2	100
37225	20190410000000	1	5	1	141
